"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1d"	"B5a1"	1	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1a1a"	"F1a1a"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1d1"	"M7b1a1d1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1a1a"	"F1a1a"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D4a7"	"D4a7"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1a3"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1a1a"	"F1a1a"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1d"	"B5a1"	1	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7c2"	"M7c2"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D5b1c1a"	"D5b1c1a"	0	"D5"	"D"	"D5"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a1a1"	"F1a1a"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"N9a10"	"N9a10"	0	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a1a*2"	"F1a1a*2"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1f*"	"F1f*"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1"	"B5a1"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1a3"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R22"	"R22"	0	"R22"	"R"	"R22"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4b1c1"	"B4b1c1"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F3a1*2"	"F3a1*2"	0	"F3"	"F"	"F3"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1c"	"B5a1"	1	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B4h"	"R"	5	"B4"	"B"	"R"	"R"	"B"	"R*"	"Axiom_APMRA"	0	0	0	0	"5. Mismatch"	"Axiom_APMRA"	TRUE
"B5a1"	"B5a1"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1b"	"M7b1a1b"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4"	"R"	3	"B4"	"B"	"R"	"R"	"B"	"R*"	"Axiom_APMRA"	0	0	0	0	"5. Mismatch"	"Axiom_APMRA"	TRUE
"F1a1a1"	"F1a1a"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R9b1a1a"	"R9b1"	3	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B5a1c"	"B5a1"	1	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M23'75"	"M23"	1	"M23"	"M"	"M23"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R9b1a1a"	"R9b1"	3	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1"	"M7b1a1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R9c"	"R9c"	0	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1f*"	"F1f*"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M10a1a1b1"	"M10a1a1b"	1	"M10"	"M"	"M10"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M10a1a1b1"	"M10a1a1b"	1	"M10"	"M"	"M10"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"Y1b1a"	"Y1"	3	"Y1"	"Y"	"Y1"	"Y"	"N9"	"N9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M74a"	"M74a"	0	"M74"	"M"	"M74"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a4b"	"F1"	5	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"N9a6"	"N9a6*"	1	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R9b1b"	"R9b1b"	0	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"N9a10"	"N9a10"	0	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1b1"	"B5a1"	2	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1a2"	"M7b1a1a2"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4c2"	"B4c"	1	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F2e"	"F2b1*"	5	"F2"	"F"	"F2"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1e1"	"M7b1a1"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1e1"	"M7b1a1"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R9b1b"	"R9b1b"	0	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4b1a"	"B4b1a"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1a"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M51a2"	"M51a2"	0	"M51"	"M"	"M51"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4+16261"	"B4m"	1	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1f*"	"F1f*"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1e1"	"M7b1a1"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B5a1"	"B5a1"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1"	"B5a1"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M9a1a3"	"M9a1a3"	0	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1a2"	"M7b1a1a2"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1a3"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B4c2"	"B4c"	1	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1"	"M7b1a1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a'c'f"	"F1"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C4d"	"C4d"	0	"C4"	"C"	"C4"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B4a"	"B4a"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7c1a"	"M7c1a"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a1a*2"	"F1a1a*2"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F2a+@16291"	"F2"	3	"F2"	"F"	"F2"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F2b1"	"F2"	3	"F2"	"F"	"F2"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4a1c4"	"B4a1c4"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a1a1"	"F1a1a"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1a2"	"M7b1a1a2"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"A+152+16362+200"	"A"	3	"A"	"A"	"A"	"A"	"A"	"A"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B5a1"	"B5a1"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M12a1a1"	"M12a1a"	1	"M12"	"M"	"M12"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C7a"	"C7"	1	"C7"	"C"	"C7"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D5b3"	"D5b"	1	"D5"	"D"	"D5"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D4j+(16286)"	"D4j"	1	"D4"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D4g2a1"	"D4g"	3	"D4"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1a2"	"M7b1a1a2"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B6a"	"B6a"	0	"B6"	"B"	"B6"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a1a"	"F1a1a"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1"	"M7b1a1"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a3"	"F1"	3	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B5a1"	"B5a1"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4"	"R"	3	"B4"	"B"	"R"	"R"	"B"	"R*"	"Axiom_APMRA"	0	0	0	0	"5. Mismatch"	"Axiom_APMRA"	TRUE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7c1a"	"M7c1a"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"D5a2b"	"D5a2"	1	"D5"	"D"	"D5"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R11b1"	"R11b1"	0	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1a"	"B5a1a"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R11b1"	"R11b1"	0	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M71a"	"M71a"	0	"M71"	"M"	"M71"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7b1a1b"	"M7b1a1b"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7c1c2"	"M7c1c"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B6a1"	"B6a1"	0	"B6"	"B"	"B6"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F3b+152"	"F3"	2	"F3"	"F"	"F3"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M9a1a1"	"M9a1a1a"	1	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"C7a"	"C7"	1	"C7"	"C"	"C7"	"C"	"M8"	"M8"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D4g2a1b"	"D4g"	4	"D4"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1b"	"M7b1a1b"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4c2c"	"B4c"	2	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1a3"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M7b1a1f"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M61*"	"M61"	1	"M61"	"M"	"M61"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"D4j1b"	"D4j1b"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1e3"	"F1b1c"	5	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B4'5"	"R"	2	"B4"	"B"	"R"	"R"	"B"	"R*"	"Axiom_APMRA"	0	0	0	0	"5. Mismatch"	"Axiom_APMRA"	TRUE
"M7b1a1a3"	"M7b1a1"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1a2a"	"F1a2a"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4h"	"R"	5	"B4"	"B"	"R"	"R"	"B"	"R*"	"Axiom_APMRA"	0	0	0	0	"5. Mismatch"	"Axiom_APMRA"	TRUE
"M7b1a1+(16192)"	"M7b1a1"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"B4b1a2a*"	"B4b1a2a*"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a1"	"F1a1"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F2d"	"F2d"	0	"F2"	"F"	"F2"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B5a1"	"B5a1"	0	"B5"	"B"	"B5"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4c"	"B4c"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"R9b1a1a"	"R9b1"	3	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"F1a1"	"F1a1"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"F1a2a"	"F1a2a"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"N9a1"	"N9a"	2	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"M9a4a2"	"M9a4a2"	0	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M7c1a"	"M7c1a"	0	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"B4b1a2a"	"B4b1a2a"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
"M24a"	"M24"	1	"M24"	"M"	"M24"	"M"	"M*"	"M*"	"Axiom_APMRA"	1	1	1	0	"2. Subgroup"	"Axiom_APMRA"	TRUE
"R9b2"	"R9b2"	0	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"Axiom_APMRA"	1	1	1	1	"1. Haplogroup"	"Axiom_APMRA"	TRUE
