"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"R5a2"	"R5"	2	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"I1b"	"I1"	1	"I1"	"I"	"I1"	"I"	"N1"	"N1"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV"	"HV"	0	"HV"	"HV"	"HV"	"HV"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"X2p"	"X2"	1	"X2"	"X"	"X2"	"X"	"X"	"X"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"X2p"	"X2"	1	"X2"	"X"	"X2"	"X"	"X"	"X"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N1a1b1"	"N1a1b1"	0	"N1"	"N"	"N1"	"N"	"N1"	"N1"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J1b1a1"	"J1b1"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2c"	"T"	2	"T2"	"T"	"T"	"T"	"JT"	"JT"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"F1b1e"	"F1b1e"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H41a"	"H3*1"	4	"H41"	"H"	"H3"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"F1b1b"	"F1b1"	1	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R+16189"	"HV2"	5	"R"	"R"	"HV2"	"HV"	"R*"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U5a1"	"U5a1"	0	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R2"	"R2"	0	"R2"	"R"	"R2"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H8b1"	"H"	6	"H8"	"H"	"H"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"Y1"	"Y"	1	"Y1"	"Y"	"Y"	"Y"	"N9"	"N9"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M5a2a"	"M5a'd"	3	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5a2a1a1"	"M5a'd"	6	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R32"	"R32"	0	"R32"	"R"	"R32"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M38a"	"M38a"	0	"M38"	"M"	"M38"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H6b2"	"H6"	2	"H6"	"H"	"H6"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"W6"	"W6"	0	"W6"	"W"	"W6"	"W"	"N2"	"N2"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R5a2a"	"R5"	3	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M4a"	"M4"	1	"M4"	"M"	"M4"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U5a1a1"	"U5a1a1"	0	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R30b2a"	"R30b2a"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"W"	"W1h"	2	"W"	"W"	"W1"	"W"	"N2"	"N2"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R32"	"R32"	0	"R32"	"R"	"R32"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R31a"	"R31a"	0	"R31"	"R"	"R31"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U7a3a"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R32"	"R32"	0	"R32"	"R"	"R32"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M36"	"M"	1	"M36"	"M"	"M"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2a1a*"	"U2'3'4'7'8'9"	5	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV2a2"	"HV2a2"	0	"HV2"	"HV"	"HV2"	"HV"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R5a1a"	"R5a1"	1	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M35b4"	"M35b"	1	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H7b"	"H"	2	"H7"	"H"	"H"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H2b"	"H2"	2	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M40a"	"M"	2	"M40"	"M"	"M"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2a2"	"U2a2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M35b4"	"M35b"	1	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R2+13500"	"R2"	1	"R2"	"R"	"R2"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5a1"	"M5a'd"	2	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M66"	"M66"	0	"M66"	"M"	"M66"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M2c"	"M2"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R32"	"R32"	0	"R32"	"R"	"R32"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M2c"	"M2"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"X2p"	"X2"	1	"X2"	"X"	"X2"	"X"	"X"	"X"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M39b1*1"	"M32'56"	6	"M39"	"M"	"M32"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U7a3a"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T1a1"	"T1a1"	0	"T1"	"T"	"T1"	"T"	"JT"	"JT"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R2+13500"	"R2"	1	"R2"	"R"	"R2"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M4''67"	"M49a"	3	"M4"	"M"	"M49"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M5a2a1a1"	"M5a'd"	6	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H29a"	"H29a"	0	"H29"	"H"	"H29"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M39b1*1"	"M39"	3	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R2+13500"	"R2"	1	"R2"	"R"	"R2"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M2c"	"M2"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T2"	"T"	1	"T2"	"T"	"T"	"T"	"JT"	"JT"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R30b2a"	"R30b2a"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1d"	"L2a1d"	0	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U2a2"	"U2a2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M2b1a"	"M2b1"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M39b1*1"	"M39"	3	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M39b1*1"	"M39"	3	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"K2a5b"	"K2a5b"	0	"K2"	"K"	"K2"	"K"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M5a"	"M5a'd"	1	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R2+13500"	"R2"	1	"R2"	"R"	"R2"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R32"	"R32"	0	"R32"	"R"	"R32"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R31a"	"R31a"	0	"R31"	"R"	"R31"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M64"	"M45a"	3	"M64"	"M"	"M45"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3a2"	"M3"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U1a1c1d"	"U1a"	4	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H29a"	"H29a"	0	"H29"	"H"	"H29"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R5a2"	"R5"	2	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30"	"M30"	0	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M30f*"	"M30"	2	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R30b2a"	"R30b2a"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M2a1a2a"	"M2a1"	3	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M2b3"	"M2b3"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R30b2a"	"R30b2a"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U9b1"	"U4'9"	3	"U9"	"U"	"U4"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R30a1b"	"R30a1"	1	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2c1*"	"U2c1*"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"HV12b1"	"HV"	3	"HV12"	"HV"	"HV"	"HV"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U7"	"U7"	0	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M5a"	"M5a'd"	1	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R30b2a"	"R30b2a"	0	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M35b4"	"M35b"	1	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3i1b"	"L3"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b"	"U2b"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M37e"	"M"	3	"M37"	"M"	"M"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M5a"	"M5a'd"	1	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R2+13500"	"R2"	1	"R2"	"R"	"R2"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5a5"	"M5a5"	0	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J1b1b1"	"J1b1b1"	0	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M5a2a"	"M5a'd"	3	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a3a"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M38a"	"M38a"	0	"M38"	"M"	"M38"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M30b"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R31a"	"R31a"	0	"R31"	"R"	"R31"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R2+13500"	"R2"	1	"R2"	"R"	"R2"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5c1"	"M66"	6	"M5"	"M"	"M66"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R8a1b"	"R8a"	3	"R8"	"R"	"R8"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M42'74"	"M"	1	"M42"	"M"	"M"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M4a"	"M4"	1	"M4"	"M"	"M4"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M35a1"	"M35a"	1	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a"	"U7"	1	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M2b1"	"M2b1"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J1d3a2"	"J1"	5	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a3b*"	"U7"	4	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R5a2"	"R5"	2	"R5"	"R"	"R5"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M52b1a"	"M52b1a"	0	"M52"	"M"	"M52"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M2a1"	"M2a1"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M3a1b"	"M29"	7	"M3"	"M"	"M29"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M30c1"	"M30"	2	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV18"	"HV"	1	"HV18"	"HV"	"HV"	"HV"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2e1h"	"U2e1'2'3"	2	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R0a+60.1T"	"HV"	4	"R0"	"R"	"HV"	"HV"	"R0"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U2c1*"	"U2c1*"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1a2"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H1ca"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a2"	"U7"	2	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C4+152"	"C4"	1	"C4"	"C"	"C4"	"C"	"M8"	"M8"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30f*"	"M30"	2	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2c"	"U3a"	7	"U2"	"U"	"U3"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"J1d4"	"J1d4"	0	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"HV14a"	"HV"	3	"HV14"	"HV"	"HV"	"HV"	"HV"	"HV"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M35b+16304"	"M35b"	1	"M35"	"M"	"M35"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M2a1*2"	"M2a1*2"	0	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M5c2"	"M"	4	"M5"	"M"	"M"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3a1b"	"M3"	4	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-2_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3a2"	"M3"	2	"M3"	"M"	"M3"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H2b"	"H2"	2	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H13a2a"	"H13a"	2	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R30a1b"	"R30a1"	1	"R30"	"R"	"R30"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5a2a1a1"	"M5a'd"	6	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV2"	"HV2"	0	"HV2"	"HV"	"HV2"	"HV"	"HV"	"HV"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"HV2"	"HV2"	0	"HV2"	"HV"	"HV2"	"HV"	"HV"	"HV"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M6a1b"	"M6a1"	1	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a3a"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a3a"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M39b1*1"	"M39"	3	"M39"	"M"	"M39"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R6a2"	"R6a"	1	"R6"	"R"	"R6"	"R"	"R*"	"R*"	"InfiniumPsychArray-24v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M35"	"M"	1	"M35"	"M"	"M"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M35"	"M"	1	"M35"	"M"	"M"	"M"	"M*"	"M*"	"InfiniumPsychArray-24v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
